MonthStart,EmployeeID,DepartmentID,ActiveFlag,NewHireFlag,TerminatedFlag,WorkDays,PresentDays,LeaveDays,SickLeaveDays,AbsenceDays,OTHours,TrainingHours,PerformanceScore,MonthlySalary
2026-07-01,E0083,D006,1,0,0,23,21.2,1.6,0.2,0,8.1,4.7,3.4,35100
2026-08-01,E0083,D006,1,0,0,21,18.3,2.1,0.6,0,5.5,0,3.4,35100
2026-09-01,E0083,D006,1,0,0,22,19.7,1.7,0.4,0.2,16.1,2.6,3.5,35100
2026-10-01,E0083,D006,1,0,0,22,20.4,1.0,0.6,0,2.8,0.3,3.8,35100
2026-11-01,E0083,D006,1,0,0,21,20.2,0.2,0.2,0.4,3.6,0,2.6,35100
2026-12-01,E0083,D006,1,0,0,23,20.2,2.5,0.3,0,0,3.0,3.0,35100
2025-01-01,E0084,D006,1,0,0,23,21.3,0,1.3,0.4,7.3,0,4.5,31800
2025-02-01,E0084,D006,1,0,0,20,16.1,2.2,1.3,0.4,8.7,1.5,3.3,31800
2025-03-01,E0084,D006,1,0,0,21,18.1,2.6,0.3,0,8.7,1.1,4.3,31800
2025-04-01,E0084,D006,1,0,0,22,22.0,0,0,0.0,2.0,0,2.9,31800
2025-05-01,E0084,D006,1,0,0,22,20.8,0,0.6,0.6,11.3,0.4,3.4,31800
2025-06-01,E0084,D006,1,0,0,21,19.1,1.5,0.4,0,6.6,4.2,3.6,31800
2025-07-01,E0084,D006,1,0,0,23,21.4,1.3,0.2,0.1,7.3,2.0,2.7,31800
2025-08-01,E0084,D006,1,0,0,21,18.4,2.4,0.2,0.0,3.3,1.1,2.1,31800
2025-09-01,E0084,D006,1,0,0,22,20.0,1.6,0.4,0,10.8,1.7,3.0,31800
2025-10-01,E0084,D006,1,0,0,23,22.7,0,0,0.3,8.1,0,3.2,31800
2025-11-01,E0084,D006,1,0,0,20,18.5,1.0,0.5,0,4.0,1.9,3.6,31800
2025-12-01,E0084,D006,1,0,0,23,20.5,2.2,0.3,0,7.5,2.3,3.0,31800
2026-01-01,E0084,D006,1,0,0,22,21.8,0,0,0.2,11.9,1.1,2.9,31800
2026-02-01,E0084,D006,1,0,0,20,17.5,1.3,0.6,0.6,6.8,4.4,3.2,31800
2026-03-01,E0084,D006,1,0,0,22,20.8,0,0.9,0.3,12.5,4.0,3.7,31800
2026-04-01,E0084,D006,1,0,0,22,21.5,0.5,0,0,9.0,1.3,3.6,31800
2026-05-01,E0084,D006,1,0,0,21,18.3,2.3,0.4,0,16.1,2.1,3.4,31800
2026-06-01,E0084,D006,1,0,0,22,21.6,0,0,0.4,10.8,5.0,4.6,31800
2026-07-01,E0084,D006,1,0,0,23,21.6,0.9,0.4,0.1,9.8,4.6,3.0,31800
2026-08-01,E0084,D006,1,0,0,21,18.3,2.4,0,0.3,15.5,3.1,3.8,31800
2026-09-01,E0084,D006,1,0,0,22,20.1,0,1.4,0.5,5.5,0,2.9,31800
2026-10-01,E0084,D006,1,0,0,22,21.3,0.5,0,0.2,11.5,2.7,3.3,31800
2026-11-01,E0084,D006,1,0,0,21,17.4,2.1,0.6,0.9,5.9,3.1,3.0,31800
2026-12-01,E0084,D006,1,0,0,23,21.0,0.8,0.9,0.3,14.5,4.4,3.0,31800
2025-01-01,E0085,D007,1,0,0,23,22.2,0,0,0.8,3.3,4.8,3.1,30500
2025-02-01,E0085,D007,1,0,0,20,18.5,0.2,0.8,0.5,13.2,1.5,3.8,30500
2025-03-01,E0085,D007,1,0,0,21,18.1,1.1,1.5,0.3,13.7,0,4.4,30500
2025-04-01,E0085,D007,1,0,0,22,19.0,2.4,0,0.6,4.8,3.0,3.2,30500
2025-05-01,E0085,D007,1,0,0,22,21.7,0,0.3,0,14.5,0.3,3.1,30500
2025-06-01,E0085,D007,1,0,0,21,19.8,0.1,0.9,0.2,13.2,1.2,3.5,30500
2025-07-01,E0085,D007,1,0,0,23,20.8,1.9,0.3,0,9.8,3.4,3.4,30500
2025-08-01,E0085,D007,1,0,0,21,20.8,0,0.2,0,23.6,2.9,2.5,30500
2025-09-01,E0085,D007,1,0,0,22,20.4,0.7,0,0.9,12.1,1.6,4.1,30500
2025-10-01,E0085,D007,1,0,0,23,21.1,1.9,0.0,0,2.7,1.9,3.4,30500
2025-11-01,E0085,D007,1,0,0,20,18.2,0.8,0.8,0.2,8.6,4.4,2.4,30500
2025-12-01,E0085,D007,1,0,0,23,21.8,0.9,0,0.3,13.3,1.1,2.3,30500
2026-01-01,E0085,D007,1,0,0,22,17.4,2.8,1.2,0.6,4.1,3.7,3.6,30500
2026-02-01,E0085,D007,1,0,0,20,16.6,1.3,1.2,0.9,10.1,3.3,4.2,30500
2026-03-01,E0085,D007,1,0,0,22,20.3,1.1,0.4,0.2,18.1,5.3,2.0,30500
2026-04-01,E0085,D007,1,0,0,22,18.9,2.7,0.4,0,15.9,3.6,3.5,30500
2026-05-01,E0085,D007,1,0,0,21,18.3,1.0,1.3,0.4,5.5,0,2.9,30500
2026-06-01,E0085,D007,1,0,0,22,20.7,0.6,0.2,0.5,3.4,2.1,4.2,30500
2026-07-01,E0085,D007,1,0,0,23,22.1,0.2,0.7,0,19.6,3.4,2.8,30500
2026-08-01,E0085,D007,1,0,0,21,21,0,0,0,13.7,0,3.7,30500
2026-09-01,E0085,D007,1,0,0,22,18.9,1.2,1.2,0.7,16.1,1.2,3.4,30500
2026-10-01,E0085,D007,1,0,0,22,20.3,0,1.6,0.1,16.6,4.3,3.2,30500
2026-11-01,E0085,D007,1,0,0,21,20.4,0.3,0.3,0,8.0,5.2,4.1,30500
2026-12-01,E0085,D007,1,0,0,23,20.4,2.6,0,0,7.0,7.1,4.7,30500
2025-01-01,E0086,D007,1,0,0,23,21.7,0.6,0.5,0.2,18.4,3.9,4.3,23700
2025-02-01,E0086,D007,1,0,0,20,18.7,1.2,0.1,0,5.4,4.2,4.0,23700
2025-03-01,E0086,D007,1,0,0,21,17.1,3.0,0.8,0.1,5.8,2.9,3.9,23700
2025-04-01,E0086,D007,1,0,0,22,22,0,0,0,19.3,4.1,3.2,23700
2025-05-01,E0086,D007,1,0,0,22,19.4,1.4,1.2,0,10.8,2.3,3.6,23700
2025-06-01,E0086,D007,1,0,0,21,19.0,1.2,0.8,0,4.5,3.0,3.2,23700
2025-07-01,E0086,D007,1,0,0,23,20.9,1.0,1.1,0,8.0,3.2,3.4,23700
2025-08-01,E0086,D007,1,0,0,21,20.4,0.6,0,0,7.5,4.7,4.5,23700
2025-09-01,E0086,D007,1,0,0,22,20.3,0.7,0.7,0.3,11.2,0.6,3.9,23700
2025-10-01,E0086,D007,1,0,0,23,21.1,1.6,0,0.3,11.4,0.7,2.9,23700
2025-11-01,E0086,D007,1,0,0,20,16.2,2.2,0.8,0.8,2.7,1.5,3.0,23700
2025-12-01,E0086,D007,1,0,0,23,22.6,0.3,0.0,0.1,1.4,1.1,3.1,23700
2026-01-01,E0086,D007,1,0,0,22,19.3,2.0,0.4,0.3,7.6,0.7,3.3,23700
2026-02-01,E0086,D007,1,0,0,20,16.6,1.8,1.1,0.5,20.6,6.6,3.4,23700
2026-03-01,E0086,D007,1,0,0,22,20.4,0.9,0.5,0.2,6.4,0,3.6,23700
2026-04-01,E0086,D007,1,0,0,22,21.3,0.4,0.3,0,14.5,0,4.4,23700
2026-05-01,E0086,D007,1,0,0,21,20.0,0.2,0.7,0.1,3.6,1.0,3.7,23700
2026-06-01,E0086,D007,1,0,0,22,20.4,0.6,0.9,0.1,5.7,2.8,3.8,23700
2026-07-01,E0086,D007,1,0,0,23,19.9,1.6,1.5,0,3.2,4.5,3.0,23700
2026-08-01,E0086,D007,1,0,0,21,19.9,1.1,0,0,6.3,3.1,3.6,23700
2026-09-01,E0086,D007,1,0,0,22,20.9,0.6,0.1,0.4,1.5,2.0,3.3,23700
2026-10-01,E0086,D007,1,0,1,7,4.4,1.2,1.1,0.3,13.1,1.2,3.4,23700
2026-03-01,E0087,D008,1,1,0,16,15.3,0,0.7,0,6.9,2.0,4.3,29100
2026-04-01,E0087,D008,1,0,0,22,21.2,0.5,0.3,0,7.0,3.2,3.9,29100
2026-05-01,E0087,D008,1,0,0,21,19.6,0,0.7,0.7,9.1,0.6,4.6,29100
2026-06-01,E0087,D008,1,0,0,22,21.5,0,0,0.5,0.8,2.7,3.2,29100
2026-07-01,E0087,D008,1,0,0,23,18.9,2.8,0.5,0.8,5.9,0.8,4.5,29100
2026-08-01,E0087,D008,1,0,0,21,18.8,1.1,0.8,0.3,9.6,0,4.3,29100
2026-09-01,E0087,D008,1,0,0,22,22,0,0,0,4.7,2.3,3.6,29100
2026-10-01,E0087,D008,1,0,0,22,21.7,0,0.0,0.3,6.5,0,3.2,29100
2026-11-01,E0087,D008,1,0,0,21,18.4,1.6,1.0,0,5.6,0.9,2.3,29100
2026-12-01,E0087,D008,1,0,0,23,20.1,2.3,0.3,0.3,6.6,2.5,3.1,29100
2025-01-01,E0088,D001,1,0,0,23,21.6,0.4,0.8,0.2,9.9,1.1,2.5,38900
2025-02-01,E0088,D001,1,0,0,20,17.4,2.1,0.1,0.4,18.6,7.3,3.2,38900
2025-03-01,E0088,D001,1,0,0,21,20.2,0,0,0.8,8.2,3.5,3.5,38900
2025-04-01,E0088,D001,1,0,0,22,19.5,0.7,1.0,0.8,21.7,3.3,2.6,38900
2025-05-01,E0088,D001,1,0,0,22,19.9,1.8,0.3,0,0,4.9,3.8,38900
2025-06-01,E0088,D001,1,0,0,21,19.2,1.0,0.4,0.4,5.7,4.4,4.3,38900
2025-07-01,E0088,D001,1,0,0,23,20.8,1.3,0.9,0,7.6,0,3.5,38900
2025-08-01,E0088,D001,1,0,0,21,18.8,1.6,0.6,0,14.1,2.0,3.5,38900
2025-09-01,E0088,D001,1,0,0,22,21.0,1.0,0,0,9.5,1.5,3.3,38900
2025-10-01,E0088,D001,1,0,0,23,20.4,2.2,0.3,0.1,8.0,0,4.2,38900
2025-11-01,E0088,D001,1,0,0,20,18.6,0.8,0.6,0,2.2,0.7,4.3,38900
2025-12-01,E0088,D001,1,0,0,23,21.0,2.0,0,0,11.5,5.5,3.1,38900
2026-01-01,E0088,D001,1,0,0,22,21.8,0.0,0.2,0.0,20.0,3.2,3.3,38900
2026-02-01,E0088,D001,1,0,0,20,19.4,0.6,0.0,0,8.9,3.8,2.5,38900
2026-03-01,E0088,D001,1,0,0,22,20.1,1.3,0.6,0,11.1,3.6,2.5,38900
2026-04-01,E0088,D001,1,0,0,22,19.7,1.1,0.4,0.8,9.8,4.4,2.8,38900
2026-05-01,E0088,D001,1,0,0,21,17.8,1.7,1.1,0.4,5.0,5.0,2.7,38900
2026-06-01,E0088,D001,1,0,0,22,19.9,1.4,0.6,0.1,5.8,2.5,3.2,38900
2026-07-01,E0088,D001,1,0,0,23,18.2,2.9,1.2,0.7,9.2,2.6,3.6,38900
2026-08-01,E0088,D001,1,0,0,21,18.6,1.7,0.7,0,8.0,4.4,4.9,38900
2026-09-01,E0088,D001,1,0,0,22,21.3,0.5,0.2,0,16.3,3.0,3.3,38900
2026-10-01,E0088,D001,1,0,0,22,20.3,1.0,0.5,0.2,12.0,4.0,3.9,38900
2026-11-01,E0088,D001,1,0,0,21,18.2,2.4,0.3,0.1,7.1,3.2,3.8,38900
2026-12-01,E0088,D001,1,0,0,23,21.1,1.5,0.4,0,4.0,0.6,3.0,38900
2025-01-01,E0089,D001,1,0,0,23,20.8,0.8,1.0,0.4,1.7,0,3.2,33100
2025-02-01,E0089,D001,1,0,0,20,17.8,1.7,0.4,0.1,7.2,4.2,3.6,33100
2025-03-01,E0089,D001,1,0,0,21,19.9,0.9,0,0.2,7.1,2.8,2.5,33100
2025-04-01,E0089,D001,1,0,0,22,18.5,2.5,0.5,0.5,12.5,4.1,3.1,33100
2025-05-01,E0089,D001,1,0,0,22,21.2,0.4,0,0.4,10.6,3.7,2.9,33100
2025-06-01,E0089,D001,1,0,0,21,20.1,0.9,0,0,9.0,0,5,33100
2025-07-01,E0089,D001,1,0,0,23,20.1,1.4,1.1,0.4,10.2,0.3,3.5,33100
2025-08-01,E0089,D001,1,0,0,21,18.0,2.5,0,0.5,8.0,4.3,3.0,33100
2025-09-01,E0089,D001,1,0,0,22,18.8,1.9,1.2,0.1,9.5,3.6,3.8,33100
2025-10-01,E0089,D001,1,0,0,23,20.2,2.3,0.4,0.1,9.5,3.3,2.6,33100
2025-11-01,E0089,D001,1,0,0,20,17.1,1.6,1.1,0.2,11.0,1.6,3.6,33100
2025-12-01,E0089,D001,1,0,0,23,21.6,0.9,0.5,0,11.7,4.9,3.2,33100
2026-01-01,E0089,D001,1,0,0,22,19.7,1.1,1.1,0.1,3.7,3.6,3.3,33100
2026-02-01,E0089,D001,1,0,0,20,18.1,1.3,0.4,0.2,8.6,1.5,4.0,33100
2026-03-01,E0089,D001,1,0,0,22,19.7,0.8,0.8,0.7,5.9,2.2,3.4,33100
2026-04-01,E0089,D001,1,0,0,22,20.4,0.8,0.8,0,3.5,1.6,3.5,33100
2026-05-01,E0089,D001,1,0,0,21,18.7,1.5,0.8,0.0,0.0,3.8,3.0,33100
2026-06-01,E0089,D001,1,0,0,22,20.3,1.3,0.4,0,10.7,2.9,3.9,33100
2026-07-01,E0089,D001,1,0,0,23,20.2,1.2,1.6,0,19.3,6.0,3.2,33100
2026-08-01,E0089,D001,1,0,0,21,20.8,0,0.2,0.0,11.9,3.7,3.7,33100
2026-09-01,E0089,D001,1,0,0,22,21.8,0,0,0.2,15.6,2.8,4.4,33100
2026-10-01,E0089,D001,1,0,0,22,21.0,0,0.5,0.5,9.7,5.2,3.9,33100
2026-11-01,E0089,D001,1,0,0,21,20.0,0.7,0.3,0,9.4,6.4,2.5,33100
2026-12-01,E0089,D001,1,0,0,23,20.9,0.9,1.0,0.2,0.3,2.3,3.7,33100
2025-10-01,E0090,D008,1,1,0,10,8.4,1.2,0.3,0.1,8.2,0.8,4.3,34600
2025-11-01,E0090,D008,1,0,0,20,18.9,0.5,0.5,0.1,6.6,5.2,3.3,34600
2025-12-01,E0090,D008,1,0,0,23,22.8,0,0.2,0,0,1.7,3.2,34600
2026-01-01,E0090,D008,1,0,0,22,20.9,0.8,0,0.3,9.1,1.8,4.4,34600
2026-02-01,E0090,D008,1,0,0,20,18.7,0,0.9,0.4,4.2,2.8,3.5,34600
2026-03-01,E0090,D008,1,0,0,22,21.4,0.1,0,0.5,5.6,3.5,3.2,34600
2026-04-01,E0090,D008,1,0,0,22,21.8,0.2,0,0,1.2,3.7,3.7,34600
2026-05-01,E0090,D008,1,0,0,21,18.9,0.8,1.3,0,4.5,6.0,4.4,34600
2026-06-01,E0090,D008,1,0,0,22,18.5,2.3,1.2,0,3.1,1.2,4.2,34600
2026-07-01,E0090,D008,1,0,0,23,22.8,0,0.2,0,1.6,0.7,4.3,34600
2026-08-01,E0090,D008,1,0,0,21,18.8,1.7,0.5,0,2.4,3.0,3.3,34600
2026-09-01,E0090,D008,1,0,0,22,20.7,0.9,0.2,0.2,4.4,3.9,3.9,34600
2026-10-01,E0090,D008,1,0,0,22,20.0,1.6,0.3,0.1,0,1.4,3.9,34600
2026-11-01,E0090,D008,1,0,0,21,20.0,1.0,0,0,3.0,1.2,3.0,34600
2026-12-01,E0090,D008,1,0,0,23,19.5,1.9,1.3,0.3,1.0,5.8,4.2,34600
2025-01-01,E0091,D001,1,0,0,23,21.1,1.0,0.9,0,4.0,6.1,3.7,37400
2025-02-01,E0091,D001,1,0,0,20,18.2,1.0,0.6,0.2,12.6,4.8,4.3,37400
2025-03-01,E0091,D001,1,0,0,21,20.3,0.2,0.4,0.1,1.6,5.9,3.5,37400
2025-04-01,E0091,D001,1,0,0,22,21.5,0,0.5,0,3.0,5.1,3.6,37400
2025-05-01,E0091,D001,1,0,0,22,18.8,1.3,1.2,0.7,9.3,0.8,3.1,37400
2025-06-01,E0091,D001,1,0,0,21,19.1,1.4,0.3,0.2,15.0,5.3,2.9,37400
2025-07-01,E0091,D001,1,0,0,23,21.1,0.8,1.1,0,8.8,3.3,4.1,37400
2025-08-01,E0091,D001,1,0,0,21,19.4,0.6,0.9,0.1,11.5,2.4,3.5,37400
2025-09-01,E0091,D001,1,0,0,22,22,0,0,0,8.6,2.7,3.5,37400
2025-10-01,E0091,D001,1,0,0,23,21.2,1.5,0,0.3,6.6,0,3.0,37400
2025-11-01,E0091,D001,1,0,0,20,17.7,1.7,0,0.6,3.0,2.1,3.5,37400
2025-12-01,E0091,D001,1,0,0,23,22.5,0.2,0,0.3,6.5,0.8,3.4,37400
2026-01-01,E0091,D001,1,0,0,22,20.1,1.1,0.8,0,14.1,1.9,2.5,37400
2026-02-01,E0091,D001,1,0,0,20,19.2,0.1,0.6,0.1,0,0,3.5,37400
2026-03-01,E0091,D001,1,0,0,22,20.3,1.4,0,0.3,8.2,2.5,3.4,37400
2026-04-01,E0091,D001,1,0,0,22,19.8,1.3,0.5,0.4,9.3,4.7,3.4,37400
2026-05-01,E0091,D001,1,0,0,21,19.9,0.7,0,0.4,11.7,0,2.2,37400
2026-06-01,E0091,D001,1,0,0,22,21.0,1.0,0,0.0,16.2,2.3,3.5,37400
2026-07-01,E0091,D001,1,0,0,23,20.9,1.4,0.7,0,12.1,6.9,3.3,37400
2026-08-01,E0091,D001,1,0,0,21,17.4,1.9,1.0,0.7,6.4,5.9,2.5,37400
2026-09-01,E0091,D001,1,0,0,22,20.0,1.2,0.7,0.1,3.6,4.8,2.8,37400
2026-10-01,E0091,D001,1,0,0,22,20.4,1.0,0.6,0.0,8.3,2.0,3.0,37400
2026-11-01,E0091,D001,1,0,0,21,19.4,0.3,0.8,0.5,10.2,1.3,3.5,37400
2026-12-01,E0091,D001,1,0,0,23,19.6,2.9,0.5,0,0,4.7,2.8,37400
2025-03-01,E0092,D002,1,1,0,19,17.9,0.9,0.1,0.1,8.4,3.8,3.3,30600
2025-04-01,E0092,D002,1,0,0,22,21.4,0.4,0,0.2,4.0,0,3.0,30600
2025-05-01,E0092,D002,1,0,0,22,21.6,0,0.1,0.3,0,2.4,2.9,30600
2025-06-01,E0092,D002,1,0,0,21,18.3,1.7,0.7,0.3,0.6,0,4.2,30600
2025-07-01,E0092,D002,1,0,0,23,22.2,0.8,0,0,7.9,0.3,3.8,30600
2025-08-01,E0092,D002,1,0,0,21,19.3,0,1.6,0.1,2.3,0.5,2.4,30600
2025-09-01,E0092,D002,1,0,0,22,21.1,0.6,0,0.3,3.7,2.5,3.7,30600
2025-10-01,E0092,D002,1,0,0,23,20.7,2.2,0.1,0,5.1,0.7,2.4,30600
2025-11-01,E0092,D002,1,0,0,20,18.2,0,1.5,0.3,3.8,1.0,4.1,30600
2025-12-01,E0092,D002,1,0,0,23,22.1,0.9,0,0,0.3,3.5,2.4,30600
2026-01-01,E0092,D002,1,0,0,22,20.0,0,1.1,0.9,0,0.2,3.2,30600
2026-02-01,E0092,D002,1,0,0,20,19.3,0.4,0.3,0,1.8,2.3,2.6,30600
2026-03-01,E0092,D002,1,0,0,22,20.8,1.2,0,0,9.1,0,4.3,30600
2026-04-01,E0092,D002,1,0,0,22,21.5,0,0.3,0.2,6.7,0,3.9,30600
2026-05-01,E0092,D002,1,0,0,21,18.1,2.0,0.9,0,5.6,3.5,3.2,30600
2026-06-01,E0092,D002,1,0,0,22,18.9,2.6,0.5,0,4.0,3.0,3.6,30600
2026-07-01,E0092,D002,1,0,0,23,21.1,1.6,0.3,0,7.1,1.6,3.3,30600
2026-08-01,E0092,D002,1,0,0,21,19.3,1.1,0.3,0.3,4.3,3.9,4.3,30600
2026-09-01,E0092,D002,1,0,0,22,19.3,1.6,0.6,0.5,3.0,1.2,3.8,30600
2026-10-01,E0092,D002,1,0,0,22,21.2,0.8,0.0,0,5.3,0.1,3.7,30600
2026-11-01,E0092,D002,1,0,0,21,19.9,0,0.6,0.5,4.9,4.2,3.5,30600
2026-12-01,E0092,D002,1,0,0,23,19.7,2.4,0.6,0.3,1.7,1.6,3.3,30600
2025-10-01,E0093,D006,1,1,0,10,9.5,0.5,0,0,19.7,2.0,3.4,21000
2025-11-01,E0093,D006,1,0,0,20,17.0,2.0,0.6,0.4,5.8,1.7,3.3,21000
2025-12-01,E0093,D006,1,0,0,23,21.7,0.8,0,0.5,6.4,2.5,3.0,21000
2026-01-01,E0093,D006,1,0,0,22,20.4,1.2,0.4,0,17.1,3.4,3.1,21000
2026-02-01,E0093,D006,1,0,0,20,18.0,0.9,0.5,0.6,16.2,3.4,2.1,21000
2026-03-01,E0093,D006,1,0,0,22,21.3,0.0,0.7,0,10.8,0,4.2,21000
2026-04-01,E0093,D006,1,0,0,22,20.9,0.8,0.3,0,5.0,0,3.5,21000
2026-05-01,E0093,D006,1,0,0,21,19.3,0.9,0.8,0.0,13.3,3.4,3.6,21000
2026-06-01,E0093,D006,1,0,0,22,20.5,1.3,0.1,0.1,9.0,3.1,2.4,21000
2026-07-01,E0093,D006,1,0,1,17,14.4,2.3,0,0.3,9.9,0.9,4.1,21000
2025-01-01,E0094,D001,1,0,0,23,21.5,1.4,0.1,0,11.6,3.3,3.3,28400
2025-02-01,E0094,D001,1,0,0,20,16.5,1.9,1.1,0.5,6.9,0.7,3.6,28400
2025-03-01,E0094,D001,1,0,0,21,19.8,0.9,0.3,0,7.8,1.9,3.2,28400
2025-04-01,E0094,D001,1,0,0,22,21.2,0.3,0.5,0,7.2,3.9,3.6,28400
2025-05-01,E0094,D001,1,0,0,22,19.9,1.8,0.3,0,15.5,5.9,2.8,28400
2025-06-01,E0094,D001,1,0,0,21,18.9,1.4,0.7,0,5.8,0,4.0,28400
2025-07-01,E0094,D001,1,0,0,23,21.0,0.5,0.8,0.7,12.6,3.3,3.9,28400
2025-08-01,E0094,D001,1,0,0,21,20.1,0.4,0.3,0.2,11.1,2.4,3.3,28400
2025-09-01,E0094,D001,1,0,0,22,18.2,2.5,0.8,0.5,13.8,2.3,3.4,28400
2025-10-01,E0094,D001,1,0,0,23,20.7,1.4,0.2,0.7,4.3,2.9,3.1,28400
2025-11-01,E0094,D001,1,0,0,20,19.1,0,0.5,0.4,11.9,0.8,2.9,28400
2025-12-01,E0094,D001,1,0,0,23,21.2,1.2,0.2,0.4,13.3,3.0,3.2,28400
2026-01-01,E0094,D001,1,0,0,22,21.7,0,0.3,0,7.5,2.6,2.3,28400
2026-02-01,E0094,D001,1,0,0,20,18.5,0.6,0.8,0.1,10.7,0,3.9,28400
2026-03-01,E0094,D001,1,0,0,22,20.7,1.0,0.3,0,0,0.4,3.9,28400
2026-04-01,E0094,D001,1,0,0,22,19.5,2.0,0,0.5,14.0,3.6,2.3,28400
2026-05-01,E0094,D001,1,0,0,21,20.5,0.1,0,0.4,14.6,1.7,4.3,28400
2026-06-01,E0094,D001,1,0,0,22,20.4,0.8,0.5,0.3,9.9,3.4,3.2,28400
2026-07-01,E0094,D001,1,0,0,23,22.5,0.5,0.0,0,12.5,4.1,2.2,28400
2026-08-01,E0094,D001,1,0,0,21,19.3,0.6,1.1,0,12.8,4.8,3.2,28400
2026-09-01,E0094,D001,1,0,0,22,20.8,0,1.2,0,1.9,4.9,3.1,28400
2026-10-01,E0094,D001,1,0,0,22,21.6,0.4,0,0,9.4,0.7,3.4,28400
2026-11-01,E0094,D001,1,0,0,21,20.5,0,0.4,0.1,13.0,2.3,3.9,28400
2026-12-01,E0094,D001,1,0,0,23,21.6,0.2,0.4,0.8,2.9,0.8,3.2,28400
2025-01-01,E0095,D007,1,0,0,23,21.2,0.4,1.4,0,8.4,2.3,4.0,25000
2025-02-01,E0095,D007,1,0,0,20,19.5,0.2,0,0.3,7.3,2.7,2.9,25000
2025-03-01,E0095,D007,1,0,0,21,20.3,0.7,0,0,7.8,3.3,2.7,25000
2025-04-01,E0095,D007,1,0,0,22,18.6,1.7,1.2,0.5,4.0,3.5,4.3,25000
2025-05-01,E0095,D007,1,0,0,22,20.6,1.3,0.1,0,4.3,2.6,4.0,25000
2025-06-01,E0095,D007,1,0,0,21,19.0,0.8,1.2,0,8.3,1.3,3.1,25000
2025-07-01,E0095,D007,1,0,0,23,20.1,2.6,0.2,0.1,9.0,4.2,4.6,25000
2025-08-01,E0095,D007,1,0,1,14,11.3,1.9,0.2,0.6,8.6,2.1,4.1,25000
2025-02-01,E0096,D008,1,1,0,10,8.3,1.1,0.6,0,7.7,0.6,3.0,31300
2025-03-01,E0096,D008,1,0,0,21,19.4,0.7,0.6,0.3,6.6,2.7,3.2,31300
2025-04-01,E0096,D008,1,0,0,22,20.5,1.4,0.1,0,3.3,3.5,2.2,31300
2025-05-01,E0096,D008,1,0,0,22,20.6,0.8,0.1,0.5,1.6,4.3,3.4,31300
2025-06-01,E0096,D008,1,0,0,21,20.4,0.5,0.1,0,4.9,0.6,2.9,31300
2025-07-01,E0096,D008,1,0,0,23,20.8,0.9,1.1,0.2,2.6,0.9,3.2,31300
2025-08-01,E0096,D008,1,0,0,21,18.1,1.3,1.4,0.2,2.2,0,2.5,31300
2025-09-01,E0096,D008,1,0,0,22,18.5,2.2,0.9,0.4,3.7,1.6,3.4,31300
2025-10-01,E0096,D008,1,0,0,23,21.5,1.4,0.1,0,4.5,3.2,3.7,31300
2025-11-01,E0096,D008,1,0,0,20,17.8,1.5,0.7,0,7.7,0.9,3.1,31300
2025-12-01,E0096,D008,1,0,0,23,20.6,1.1,0.7,0.6,6.3,0,3.7,31300
2026-01-01,E0096,D008,1,0,0,22,20.9,0.1,1.0,0,6.6,1.9,4.5,31300
2026-02-01,E0096,D008,1,0,0,20,19.5,0,0.5,0,3.6,0,3.4,31300
2026-03-01,E0096,D008,1,0,0,22,20.4,1.6,0,0,7.3,0.0,2.9,31300
2026-04-01,E0096,D008,1,0,0,22,20.7,0,1.1,0.2,6.5,1.2,3.6,31300
2026-05-01,E0096,D008,1,0,0,21,19.4,0.8,0.8,0,2.0,7.1,3.6,31300
2026-06-01,E0096,D008,1,0,0,22,19.6,1.1,1.3,0,5.6,1.1,3.7,31300
2026-07-01,E0096,D008,1,0,0,23,21.9,0.2,0.9,0,0,3.8,3.6,31300
2026-08-01,E0096,D008,1,0,0,21,18.4,1.1,1.0,0.5,3.9,4.4,4.3,31300
2026-09-01,E0096,D008,1,0,0,22,21.3,0.3,0,0.4,0,4.4,3.3,31300
2026-10-01,E0096,D008,1,0,0,22,20.5,1.0,0.2,0.3,3.3,2.3,3.2,31300
2026-11-01,E0096,D008,1,0,0,21,17.1,2.8,1.1,0,4.7,3.5,3.1,31300
2026-12-01,E0096,D008,1,0,0,23,21.1,1.6,0.3,0,7.4,2.6,3.6,31300
2025-07-01,E0097,D006,1,1,0,1,0,1,0,0,0,3.7,3.3,35200
2025-08-01,E0097,D006,1,0,0,21,20.6,0,0.1,0.3,6.7,3.0,3.1,35200
2025-09-01,E0097,D006,1,0,0,22,20.2,0.9,0.3,0.6,14.5,2.9,3.7,35200
2025-10-01,E0097,D006,1,0,0,23,22.2,0,0.7,0.1,6.2,3.9,3.2,35200
2025-11-01,E0097,D006,1,0,0,20,16.5,2.8,0.5,0.2,3.0,4.9,3.5,35200
2025-12-01,E0097,D006,1,0,0,23,20.6,1.5,0.6,0.3,9.9,5.2,4.2,35200
2026-01-01,E0097,D006,1,0,0,22,20.3,1.6,0,0.1,12.7,2.9,3.6,35200
2026-02-01,E0097,D006,1,0,0,20,17.7,1.0,1.2,0.1,7.1,2.5,3.4,35200
2026-03-01,E0097,D006,1,0,0,22,21.3,0,0.7,0,4.5,0.5,3.3,35200
2026-04-01,E0097,D006,1,0,0,22,21.4,0,0.2,0.4,7.4,0,2.9,35200
2026-05-01,E0097,D006,1,0,0,21,20.0,1.0,0,0,8.2,0.1,3.4,35200
